sample_id,column,missing_n,missing_pct,row_n
P3_SELECTIVITY_READY,nonfulltime_faculty_n,0,0.0,3198
P3_SELECTIVITY_READY,international_students_n,0,0.0,3198
P3_SELECTIVITY_READY,female_students_n,0,0.0,3198
P3_SELECTIVITY_READY,masters_students_n,0,0.0,3198
P3_SELECTIVITY_READY,doctoral_students_n,0,0.0,3198
P3_SELECTIVITY_READY,competition_ratio,31,0.969355847404628,3198
P3_SELECTIVITY_READY,admission_yield_ratio,31,0.969355847404628,3198
P3_SELECTIVITY_READY,admit_per_applicant_ratio,38,1.188242651657286,3198
P3_SELECTIVITY_READY,leave_rate_pct,5,0.15634771732332708,3198
P3_SELECTIVITY_READY,female_student_share_pct,5,0.15634771732332708,3198
P3_SELECTIVITY_READY,international_student_share_pct,5,0.15634771732332708,3198
P3_SELECTIVITY_READY,student_faculty_ratio,130,4.0650406504065035,3198
P3_SELECTIVITY_READY,fulltime_faculty_share_pct,130,4.0650406504065035,3198
P3_SELECTIVITY_READY,log_enrolled_students,0,0.0,3198
P3_SELECTIVITY_READY,log_graduates,0,0.0,3198
P3_SELECTIVITY_READY,major_group_7,0,0.0,3198
P3_SELECTIVITY_READY,ctx24_reference_sample_n,0,0.0,3198
P3_SELECTIVITY_READY,ctx24_mean_income_10kkrw,0,0.0,3198
P3_SELECTIVITY_READY,ctx24_median_income_10kkrw,0,0.0,3198
P3_SELECTIVITY_READY,ctx24_income_300plus_pct,0,0.0,3198
P3_SELECTIVITY_READY,ctx24_income_400plus_pct,0,0.0,3198
P3_SELECTIVITY_READY,ctx24_large_company_pct,0,0.0,3198
P3_SELECTIVITY_READY,ctx24_mid_company_pct,0,0.0,3198
P3_SELECTIVITY_READY,ctx24_small_company_pct,0,0.0,3198
P3_SELECTIVITY_READY,ctx24_large_mid_company_pct,0,0.0,3198
P3_SELECTIVITY_READY,ctx24_public_nonprofit_pct,0,0.0,3198
P3_SELECTIVITY_READY,ctx24_cert_rate_pct,0,0.0,3198
P3_SELECTIVITY_READY,ctx24_cert_per_person,0,0.0,3198
P3_SELECTIVITY_READY,ctx24_log10_mean_income,0,0.0,3198
P3_SELECTIVITY_READY,goms_profile_start_year,0,0.0,3198
P3_SELECTIVITY_READY,goms_profile_end_year,0,0.0,3198
P3_SELECTIVITY_READY,goms_profile_years_n,0,0.0,3198
P3_SELECTIVITY_READY,goms_aggregation_method,0,0.0,3198
P3_SELECTIVITY_READY,goms_recent_employment_rate_pct,0,0.0,3198
P3_SELECTIVITY_READY,goms_recent_firm_300plus_pct,0,0.0,3198
P3_SELECTIVITY_READY,goms_recent_public_nonprofit_pct,0,0.0,3198
P3_SELECTIVITY_READY,goms_recent_permanent_pct,0,0.0,3198
P3_SELECTIVITY_READY,goms_recent_unstable_pct,0,0.0,3198
P3_SELECTIVITY_READY,goms_recent_self_employed_pct,0,0.0,3198
P3_SELECTIVITY_READY,goms_recent_industry_hhi,0,0.0,3198
P3_SELECTIVITY_READY,goms_recent_industry_top3_pct,0,0.0,3198
P3_SELECTIVITY_READY,goms_recent_professional_highskill_pct,0,0.0,3198
P3_SELECTIVITY_READY,goms_recent_mean_income_10kkrw,0,0.0,3198
P3_SELECTIVITY_READY,goms_recent_weekly_work_hours,0,0.0,3198
P3_SELECTIVITY_READY,goms_recent_hourly_income_proxy,0,0.0,3198
P3_SELECTIVITY_READY,goms_income_trend_per_year,0,0.0,3198
P3_SELECTIVITY_READY,goms_hours_trend_per_year,0,0.0,3198
P3_SELECTIVITY_READY,goms_firm_300plus_trend_per_year,0,0.0,3198
P3_SELECTIVITY_READY,goms_permanent_trend_per_year,0,0.0,3198
P3_SELECTIVITY_READY,goms_latest_2019_mean_income_10kkrw,0,0.0,3198
P3_SELECTIVITY_READY,goms_latest_2019_weekly_work_hours,0,0.0,3198
P3_SELECTIVITY_READY,goms_latest_2019_firm_300plus_pct,0,0.0,3198
P3_SELECTIVITY_READY,goms_latest_2019_permanent_pct,0,0.0,3198
P3_SELECTIVITY_READY,goms_mapping_confidence,0,0.0,3198
P3_SELECTIVITY_READY,goms_row_qa_status,0,0.0,3198
P3_SELECTIVITY_READY,a_rate_pct,0,0.0,3198
P3_SELECTIVITY_READY,health_employment_rate_pct,782,24.452782989368355,3198
P3_SELECTIVITY_READY,graduate_school_progression_rate_pct,759,23.733583489681052,3198
P4_E_STRUCTURE_READY,campus_seq,0,0.0,6270
P4_E_STRUCTURE_READY,campus_branch,0,0.0,6270
P4_E_STRUCTURE_READY,credit_forfeit_flag,0,0.0,6270
P4_E_STRUCTURE_READY,school_type,0,0.0,6270
P4_E_STRUCTURE_READY,degree_course,0,0.0,6270
P4_E_STRUCTURE_READY,region_sido,0,0.0,6270
P4_E_STRUCTURE_READY,region_sigungu,0,0.0,6270
P4_E_STRUCTURE_READY,hc_major_group_7,0,0.0,6270
P4_E_STRUCTURE_READY,field_middle_name,0,0.0,6270
P4_E_STRUCTURE_READY,field_small_name,0,0.0,6270
P4_E_STRUCTURE_READY,admission_capacity_n,0,0.0,6270
P4_E_STRUCTURE_READY,recruitment_n,0,0.0,6270
P4_E_STRUCTURE_READY,applicants_n,0,0.0,6270
P4_E_STRUCTURE_READY,admits_n,0,0.0,6270
P4_E_STRUCTURE_READY,enrolled_students_n,0,0.0,6270
P4_E_STRUCTURE_READY,leave_students_n,0,0.0,6270
P4_E_STRUCTURE_READY,graduates_n,0,0.0,6270
P4_E_STRUCTURE_READY,fulltime_faculty_n,0,0.0,6270
P4_E_STRUCTURE_READY,nonfulltime_faculty_n,0,0.0,6270
P4_E_STRUCTURE_READY,international_students_n,0,0.0,6270
P4_E_STRUCTURE_READY,female_students_n,0,0.0,6270
P4_E_STRUCTURE_READY,masters_students_n,0,0.0,6270
P4_E_STRUCTURE_READY,doctoral_students_n,0,0.0,6270
P4_E_STRUCTURE_READY,competition_ratio,2587,41.259968102073366,6270
P4_E_STRUCTURE_READY,admission_yield_ratio,2587,41.259968102073366,6270
P4_E_STRUCTURE_READY,admit_per_applicant_ratio,2586,41.24401913875598,6270
P4_E_STRUCTURE_READY,leave_rate_pct,57,0.9090909090909091,6270
P4_E_STRUCTURE_READY,female_student_share_pct,57,0.9090909090909091,6270
P4_E_STRUCTURE_READY,international_student_share_pct,57,0.9090909090909091,6270
P4_E_STRUCTURE_READY,student_faculty_ratio,1509,24.066985645933016,6270
P4_E_STRUCTURE_READY,fulltime_faculty_share_pct,1509,24.066985645933016,6270
P4_E_STRUCTURE_READY,log_enrolled_students,0,0.0,6270
P4_E_STRUCTURE_READY,log_graduates,0,0.0,6270
P4_E_STRUCTURE_READY,major_group_7,0,0.0,6270
P4_E_STRUCTURE_READY,ctx24_reference_sample_n,0,0.0,6270
P4_E_STRUCTURE_READY,ctx24_mean_income_10kkrw,0,0.0,6270
P4_E_STRUCTURE_READY,ctx24_median_income_10kkrw,0,0.0,6270
P4_E_STRUCTURE_READY,ctx24_income_300plus_pct,0,0.0,6270
P4_E_STRUCTURE_READY,ctx24_income_400plus_pct,0,0.0,6270
P4_E_STRUCTURE_READY,ctx24_large_company_pct,0,0.0,6270
P4_E_STRUCTURE_READY,ctx24_mid_company_pct,0,0.0,6270
P4_E_STRUCTURE_READY,ctx24_small_company_pct,0,0.0,6270
P4_E_STRUCTURE_READY,ctx24_large_mid_company_pct,0,0.0,6270
P4_E_STRUCTURE_READY,ctx24_public_nonprofit_pct,0,0.0,6270
P4_E_STRUCTURE_READY,ctx24_cert_rate_pct,0,0.0,6270
P4_E_STRUCTURE_READY,ctx24_cert_per_person,0,0.0,6270
P4_E_STRUCTURE_READY,ctx24_log10_mean_income,0,0.0,6270
P4_E_STRUCTURE_READY,goms_profile_start_year,0,0.0,6270
P4_E_STRUCTURE_READY,goms_profile_end_year,0,0.0,6270
P4_E_STRUCTURE_READY,goms_profile_years_n,0,0.0,6270
P4_E_STRUCTURE_READY,goms_aggregation_method,0,0.0,6270
P4_E_STRUCTURE_READY,goms_recent_employment_rate_pct,0,0.0,6270
P4_E_STRUCTURE_READY,goms_recent_firm_300plus_pct,0,0.0,6270
P4_E_STRUCTURE_READY,goms_recent_public_nonprofit_pct,0,0.0,6270
P4_E_STRUCTURE_READY,goms_recent_permanent_pct,0,0.0,6270
P4_E_STRUCTURE_READY,goms_recent_unstable_pct,0,0.0,6270
P4_E_STRUCTURE_READY,goms_recent_self_employed_pct,0,0.0,6270
P4_E_STRUCTURE_READY,goms_recent_industry_hhi,0,0.0,6270
P4_E_STRUCTURE_READY,goms_recent_industry_top3_pct,0,0.0,6270
P4_E_STRUCTURE_READY,goms_recent_professional_highskill_pct,0,0.0,6270
P4_E_STRUCTURE_READY,goms_recent_mean_income_10kkrw,0,0.0,6270
P4_E_STRUCTURE_READY,goms_recent_weekly_work_hours,0,0.0,6270
P4_E_STRUCTURE_READY,goms_recent_hourly_income_proxy,0,0.0,6270
P4_E_STRUCTURE_READY,goms_income_trend_per_year,0,0.0,6270
P4_E_STRUCTURE_READY,goms_hours_trend_per_year,0,0.0,6270
P4_E_STRUCTURE_READY,goms_firm_300plus_trend_per_year,0,0.0,6270
P4_E_STRUCTURE_READY,goms_permanent_trend_per_year,0,0.0,6270
P4_E_STRUCTURE_READY,goms_latest_2019_mean_income_10kkrw,0,0.0,6270
P4_E_STRUCTURE_READY,goms_latest_2019_weekly_work_hours,0,0.0,6270
P4_E_STRUCTURE_READY,goms_latest_2019_firm_300plus_pct,0,0.0,6270
P4_E_STRUCTURE_READY,goms_latest_2019_permanent_pct,0,0.0,6270
P4_E_STRUCTURE_READY,goms_mapping_confidence,0,0.0,6270
P4_E_STRUCTURE_READY,goms_row_qa_status,0,0.0,6270
P4_E_STRUCTURE_READY,a_rate_pct,0,0.0,6270
P4_E_STRUCTURE_READY,health_employment_rate_pct,0,0.0,6270
P4_E_STRUCTURE_READY,graduate_school_progression_rate_pct,0,0.0,6270
P4_P_STRUCTURE_READY,campus_seq,0,0.0,6366
P4_P_STRUCTURE_READY,campus_branch,0,0.0,6366
P4_P_STRUCTURE_READY,credit_forfeit_flag,0,0.0,6366
P4_P_STRUCTURE_READY,school_type,0,0.0,6366
P4_P_STRUCTURE_READY,degree_course,0,0.0,6366
P4_P_STRUCTURE_READY,region_sido,0,0.0,6366
P4_P_STRUCTURE_READY,region_sigungu,0,0.0,6366
P4_P_STRUCTURE_READY,hc_major_group_7,0,0.0,6366
P4_P_STRUCTURE_READY,field_middle_name,0,0.0,6366
P4_P_STRUCTURE_READY,field_small_name,0,0.0,6366
P4_P_STRUCTURE_READY,admission_capacity_n,0,0.0,6366
P4_P_STRUCTURE_READY,recruitment_n,0,0.0,6366
P4_P_STRUCTURE_READY,applicants_n,0,0.0,6366
P4_P_STRUCTURE_READY,admits_n,0,0.0,6366
P4_P_STRUCTURE_READY,enrolled_students_n,0,0.0,6366
P4_P_STRUCTURE_READY,leave_students_n,0,0.0,6366
P4_P_STRUCTURE_READY,graduates_n,0,0.0,6366
P4_P_STRUCTURE_READY,fulltime_faculty_n,0,0.0,6366
P4_P_STRUCTURE_READY,nonfulltime_faculty_n,0,0.0,6366
P4_P_STRUCTURE_READY,international_students_n,0,0.0,6366
P4_P_STRUCTURE_READY,female_students_n,0,0.0,6366
P4_P_STRUCTURE_READY,masters_students_n,0,0.0,6366
P4_P_STRUCTURE_READY,doctoral_students_n,0,0.0,6366
P4_P_STRUCTURE_READY,competition_ratio,2628,41.2818096135721,6366
P4_P_STRUCTURE_READY,admission_yield_ratio,2628,41.2818096135721,6366
P4_P_STRUCTURE_READY,admit_per_applicant_ratio,2628,41.2818096135721,6366
P4_P_STRUCTURE_READY,leave_rate_pct,57,0.8953817153628653,6366
P4_P_STRUCTURE_READY,female_student_share_pct,57,0.8953817153628653,6366
P4_P_STRUCTURE_READY,international_student_share_pct,57,0.8953817153628653,6366
P4_P_STRUCTURE_READY,student_faculty_ratio,1529,24.018221803330192,6366
P4_P_STRUCTURE_READY,fulltime_faculty_share_pct,1529,24.018221803330192,6366
P4_P_STRUCTURE_READY,log_enrolled_students,0,0.0,6366
P4_P_STRUCTURE_READY,log_graduates,0,0.0,6366
P4_P_STRUCTURE_READY,major_group_7,0,0.0,6366
P4_P_STRUCTURE_READY,ctx24_reference_sample_n,0,0.0,6366
P4_P_STRUCTURE_READY,ctx24_mean_income_10kkrw,0,0.0,6366
P4_P_STRUCTURE_READY,ctx24_median_income_10kkrw,0,0.0,6366
P4_P_STRUCTURE_READY,ctx24_income_300plus_pct,0,0.0,6366
P4_P_STRUCTURE_READY,ctx24_income_400plus_pct,0,0.0,6366
P4_P_STRUCTURE_READY,ctx24_large_company_pct,0,0.0,6366
P4_P_STRUCTURE_READY,ctx24_mid_company_pct,0,0.0,6366
P4_P_STRUCTURE_READY,ctx24_small_company_pct,0,0.0,6366
P4_P_STRUCTURE_READY,ctx24_large_mid_company_pct,0,0.0,6366
P4_P_STRUCTURE_READY,ctx24_public_nonprofit_pct,0,0.0,6366
P4_P_STRUCTURE_READY,ctx24_cert_rate_pct,0,0.0,6366
P4_P_STRUCTURE_READY,ctx24_cert_per_person,0,0.0,6366
P4_P_STRUCTURE_READY,ctx24_log10_mean_income,0,0.0,6366
P4_P_STRUCTURE_READY,goms_profile_start_year,0,0.0,6366
P4_P_STRUCTURE_READY,goms_profile_end_year,0,0.0,6366
P4_P_STRUCTURE_READY,goms_profile_years_n,0,0.0,6366
P4_P_STRUCTURE_READY,goms_aggregation_method,0,0.0,6366
P4_P_STRUCTURE_READY,goms_recent_employment_rate_pct,0,0.0,6366
P4_P_STRUCTURE_READY,goms_recent_firm_300plus_pct,0,0.0,6366
P4_P_STRUCTURE_READY,goms_recent_public_nonprofit_pct,0,0.0,6366
P4_P_STRUCTURE_READY,goms_recent_permanent_pct,0,0.0,6366
P4_P_STRUCTURE_READY,goms_recent_unstable_pct,0,0.0,6366
P4_P_STRUCTURE_READY,goms_recent_self_employed_pct,0,0.0,6366
P4_P_STRUCTURE_READY,goms_recent_industry_hhi,0,0.0,6366
P4_P_STRUCTURE_READY,goms_recent_industry_top3_pct,0,0.0,6366
P4_P_STRUCTURE_READY,goms_recent_professional_highskill_pct,0,0.0,6366
P4_P_STRUCTURE_READY,goms_recent_mean_income_10kkrw,0,0.0,6366
P4_P_STRUCTURE_READY,goms_recent_weekly_work_hours,0,0.0,6366
P4_P_STRUCTURE_READY,goms_recent_hourly_income_proxy,0,0.0,6366
P4_P_STRUCTURE_READY,goms_income_trend_per_year,0,0.0,6366
P4_P_STRUCTURE_READY,goms_hours_trend_per_year,0,0.0,6366
P4_P_STRUCTURE_READY,goms_firm_300plus_trend_per_year,0,0.0,6366
P4_P_STRUCTURE_READY,goms_permanent_trend_per_year,0,0.0,6366
P4_P_STRUCTURE_READY,goms_latest_2019_mean_income_10kkrw,0,0.0,6366
P4_P_STRUCTURE_READY,goms_latest_2019_weekly_work_hours,0,0.0,6366
P4_P_STRUCTURE_READY,goms_latest_2019_firm_300plus_pct,0,0.0,6366
P4_P_STRUCTURE_READY,goms_latest_2019_permanent_pct,0,0.0,6366
P4_P_STRUCTURE_READY,goms_mapping_confidence,0,0.0,6366
P4_P_STRUCTURE_READY,goms_row_qa_status,0,0.0,6366
P4_P_STRUCTURE_READY,a_rate_pct,0,0.0,6366
P4_P_STRUCTURE_READY,health_employment_rate_pct,96,1.5080113100848256,6366
P4_P_STRUCTURE_READY,graduate_school_progression_rate_pct,0,0.0,6366
P4_JOINT_STRUCTURE_READY,campus_seq,0,0.0,6270
P4_JOINT_STRUCTURE_READY,campus_branch,0,0.0,6270
P4_JOINT_STRUCTURE_READY,credit_forfeit_flag,0,0.0,6270
P4_JOINT_STRUCTURE_READY,school_type,0,0.0,6270
P4_JOINT_STRUCTURE_READY,degree_course,0,0.0,6270
P4_JOINT_STRUCTURE_READY,region_sido,0,0.0,6270
P4_JOINT_STRUCTURE_READY,region_sigungu,0,0.0,6270
P4_JOINT_STRUCTURE_READY,hc_major_group_7,0,0.0,6270
P4_JOINT_STRUCTURE_READY,field_middle_name,0,0.0,6270
P4_JOINT_STRUCTURE_READY,field_small_name,0,0.0,6270
P4_JOINT_STRUCTURE_READY,admission_capacity_n,0,0.0,6270
P4_JOINT_STRUCTURE_READY,recruitment_n,0,0.0,6270
P4_JOINT_STRUCTURE_READY,applicants_n,0,0.0,6270
P4_JOINT_STRUCTURE_READY,admits_n,0,0.0,6270
P4_JOINT_STRUCTURE_READY,enrolled_students_n,0,0.0,6270
P4_JOINT_STRUCTURE_READY,leave_students_n,0,0.0,6270
P4_JOINT_STRUCTURE_READY,graduates_n,0,0.0,6270
P4_JOINT_STRUCTURE_READY,fulltime_faculty_n,0,0.0,6270
P4_JOINT_STRUCTURE_READY,nonfulltime_faculty_n,0,0.0,6270
P4_JOINT_STRUCTURE_READY,international_students_n,0,0.0,6270
P4_JOINT_STRUCTURE_READY,female_students_n,0,0.0,6270
P4_JOINT_STRUCTURE_READY,masters_students_n,0,0.0,6270
P4_JOINT_STRUCTURE_READY,doctoral_students_n,0,0.0,6270
P4_JOINT_STRUCTURE_READY,competition_ratio,2587,41.259968102073366,6270
P4_JOINT_STRUCTURE_READY,admission_yield_ratio,2587,41.259968102073366,6270
P4_JOINT_STRUCTURE_READY,admit_per_applicant_ratio,2586,41.24401913875598,6270
P4_JOINT_STRUCTURE_READY,leave_rate_pct,57,0.9090909090909091,6270
P4_JOINT_STRUCTURE_READY,female_student_share_pct,57,0.9090909090909091,6270
P4_JOINT_STRUCTURE_READY,international_student_share_pct,57,0.9090909090909091,6270
P4_JOINT_STRUCTURE_READY,student_faculty_ratio,1509,24.066985645933016,6270
P4_JOINT_STRUCTURE_READY,fulltime_faculty_share_pct,1509,24.066985645933016,6270
P4_JOINT_STRUCTURE_READY,log_enrolled_students,0,0.0,6270
P4_JOINT_STRUCTURE_READY,log_graduates,0,0.0,6270
P4_JOINT_STRUCTURE_READY,major_group_7,0,0.0,6270
P4_JOINT_STRUCTURE_READY,ctx24_reference_sample_n,0,0.0,6270
P4_JOINT_STRUCTURE_READY,ctx24_mean_income_10kkrw,0,0.0,6270
P4_JOINT_STRUCTURE_READY,ctx24_median_income_10kkrw,0,0.0,6270
P4_JOINT_STRUCTURE_READY,ctx24_income_300plus_pct,0,0.0,6270
P4_JOINT_STRUCTURE_READY,ctx24_income_400plus_pct,0,0.0,6270
P4_JOINT_STRUCTURE_READY,ctx24_large_company_pct,0,0.0,6270
P4_JOINT_STRUCTURE_READY,ctx24_mid_company_pct,0,0.0,6270
P4_JOINT_STRUCTURE_READY,ctx24_small_company_pct,0,0.0,6270
P4_JOINT_STRUCTURE_READY,ctx24_large_mid_company_pct,0,0.0,6270
P4_JOINT_STRUCTURE_READY,ctx24_public_nonprofit_pct,0,0.0,6270
P4_JOINT_STRUCTURE_READY,ctx24_cert_rate_pct,0,0.0,6270
P4_JOINT_STRUCTURE_READY,ctx24_cert_per_person,0,0.0,6270
P4_JOINT_STRUCTURE_READY,ctx24_log10_mean_income,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_profile_start_year,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_profile_end_year,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_profile_years_n,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_aggregation_method,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_recent_employment_rate_pct,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_recent_firm_300plus_pct,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_recent_public_nonprofit_pct,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_recent_permanent_pct,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_recent_unstable_pct,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_recent_self_employed_pct,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_recent_industry_hhi,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_recent_industry_top3_pct,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_recent_professional_highskill_pct,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_recent_mean_income_10kkrw,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_recent_weekly_work_hours,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_recent_hourly_income_proxy,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_income_trend_per_year,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_hours_trend_per_year,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_firm_300plus_trend_per_year,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_permanent_trend_per_year,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_latest_2019_mean_income_10kkrw,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_latest_2019_weekly_work_hours,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_latest_2019_firm_300plus_pct,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_latest_2019_permanent_pct,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_mapping_confidence,0,0.0,6270
P4_JOINT_STRUCTURE_READY,goms_row_qa_status,0,0.0,6270
P4_JOINT_STRUCTURE_READY,a_rate_pct,0,0.0,6270
P4_JOINT_STRUCTURE_READY,health_employment_rate_pct,0,0.0,6270
P4_JOINT_STRUCTURE_READY,graduate_school_progression_rate_pct,0,0.0,6270
P4_E_SELECTIVITY_READY,campus_seq,0,0.0,2416
P4_E_SELECTIVITY_READY,campus_branch,0,0.0,2416
P4_E_SELECTIVITY_READY,credit_forfeit_flag,0,0.0,2416
P4_E_SELECTIVITY_READY,school_type,0,0.0,2416
P4_E_SELECTIVITY_READY,degree_course,0,0.0,2416
P4_E_SELECTIVITY_READY,region_sido,0,0.0,2416
P4_E_SELECTIVITY_READY,region_sigungu,0,0.0,2416
P4_E_SELECTIVITY_READY,hc_major_group_7,0,0.0,2416
P4_E_SELECTIVITY_READY,field_middle_name,0,0.0,2416
P4_E_SELECTIVITY_READY,field_small_name,0,0.0,2416
P4_E_SELECTIVITY_READY,admission_capacity_n,0,0.0,2416
P4_E_SELECTIVITY_READY,recruitment_n,0,0.0,2416
P4_E_SELECTIVITY_READY,applicants_n,0,0.0,2416
P4_E_SELECTIVITY_READY,admits_n,0,0.0,2416
P4_E_SELECTIVITY_READY,enrolled_students_n,0,0.0,2416
P4_E_SELECTIVITY_READY,leave_students_n,0,0.0,2416
P4_E_SELECTIVITY_READY,graduates_n,0,0.0,2416
P4_E_SELECTIVITY_READY,fulltime_faculty_n,0,0.0,2416
P4_E_SELECTIVITY_READY,nonfulltime_faculty_n,0,0.0,2416
P4_E_SELECTIVITY_READY,international_students_n,0,0.0,2416
P4_E_SELECTIVITY_READY,female_students_n,0,0.0,2416
P4_E_SELECTIVITY_READY,masters_students_n,0,0.0,2416
P4_E_SELECTIVITY_READY,doctoral_students_n,0,0.0,2416
P4_E_SELECTIVITY_READY,competition_ratio,17,0.7036423841059603,2416
P4_E_SELECTIVITY_READY,admission_yield_ratio,17,0.7036423841059603,2416
P4_E_SELECTIVITY_READY,admit_per_applicant_ratio,18,0.7450331125827815,2416
P4_E_SELECTIVITY_READY,leave_rate_pct,1,0.041390728476821195,2416
P4_E_SELECTIVITY_READY,female_student_share_pct,1,0.041390728476821195,2416
P4_E_SELECTIVITY_READY,international_student_share_pct,1,0.041390728476821195,2416
P4_E_SELECTIVITY_READY,student_faculty_ratio,42,1.73841059602649,2416
P4_E_SELECTIVITY_READY,fulltime_faculty_share_pct,42,1.73841059602649,2416
P4_E_SELECTIVITY_READY,log_enrolled_students,0,0.0,2416
P4_E_SELECTIVITY_READY,log_graduates,0,0.0,2416
P4_E_SELECTIVITY_READY,major_group_7,0,0.0,2416
P4_E_SELECTIVITY_READY,ctx24_reference_sample_n,0,0.0,2416
P4_E_SELECTIVITY_READY,ctx24_mean_income_10kkrw,0,0.0,2416
P4_E_SELECTIVITY_READY,ctx24_median_income_10kkrw,0,0.0,2416
P4_E_SELECTIVITY_READY,ctx24_income_300plus_pct,0,0.0,2416
P4_E_SELECTIVITY_READY,ctx24_income_400plus_pct,0,0.0,2416
P4_E_SELECTIVITY_READY,ctx24_large_company_pct,0,0.0,2416
P4_E_SELECTIVITY_READY,ctx24_mid_company_pct,0,0.0,2416
P4_E_SELECTIVITY_READY,ctx24_small_company_pct,0,0.0,2416
P4_E_SELECTIVITY_READY,ctx24_large_mid_company_pct,0,0.0,2416
P4_E_SELECTIVITY_READY,ctx24_public_nonprofit_pct,0,0.0,2416
P4_E_SELECTIVITY_READY,ctx24_cert_rate_pct,0,0.0,2416
P4_E_SELECTIVITY_READY,ctx24_cert_per_person,0,0.0,2416
P4_E_SELECTIVITY_READY,ctx24_log10_mean_income,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_profile_start_year,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_profile_end_year,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_profile_years_n,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_aggregation_method,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_recent_employment_rate_pct,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_recent_firm_300plus_pct,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_recent_public_nonprofit_pct,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_recent_permanent_pct,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_recent_unstable_pct,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_recent_self_employed_pct,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_recent_industry_hhi,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_recent_industry_top3_pct,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_recent_professional_highskill_pct,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_recent_mean_income_10kkrw,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_recent_weekly_work_hours,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_recent_hourly_income_proxy,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_income_trend_per_year,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_hours_trend_per_year,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_firm_300plus_trend_per_year,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_permanent_trend_per_year,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_latest_2019_mean_income_10kkrw,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_latest_2019_weekly_work_hours,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_latest_2019_firm_300plus_pct,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_latest_2019_permanent_pct,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_mapping_confidence,0,0.0,2416
P4_E_SELECTIVITY_READY,goms_row_qa_status,0,0.0,2416
P4_E_SELECTIVITY_READY,a_rate_pct,0,0.0,2416
P4_E_SELECTIVITY_READY,health_employment_rate_pct,0,0.0,2416
P4_E_SELECTIVITY_READY,graduate_school_progression_rate_pct,0,0.0,2416
P4_P_SELECTIVITY_READY,campus_seq,0,0.0,2439
P4_P_SELECTIVITY_READY,campus_branch,0,0.0,2439
P4_P_SELECTIVITY_READY,credit_forfeit_flag,0,0.0,2439
P4_P_SELECTIVITY_READY,school_type,0,0.0,2439
P4_P_SELECTIVITY_READY,degree_course,0,0.0,2439
P4_P_SELECTIVITY_READY,region_sido,0,0.0,2439
P4_P_SELECTIVITY_READY,region_sigungu,0,0.0,2439
P4_P_SELECTIVITY_READY,hc_major_group_7,0,0.0,2439
P4_P_SELECTIVITY_READY,field_middle_name,0,0.0,2439
P4_P_SELECTIVITY_READY,field_small_name,0,0.0,2439
